timestamp,rss_kb,cpu_pct
2026-08-18T08:58:18.762Z,218716,18.5
2026-08-18T08:58:19.770Z,219608,18.5
2026-08-18T08:58:20.776Z,221236,18.5
2026-08-18T08:58:21.782Z,215100,18.5
2026-08-18T08:58:22.790Z,217088,18.5
2026-08-18T08:58:23.797Z,218716,18.5
2026-08-18T08:58:24.805Z,220140,18.5
2026-08-18T08:58:25.811Z,221392,18.5
2026-08-18T08:58:26.819Z,222112,18.5
2026-08-18T08:58:27.827Z,216000,18.5
2026-08-18T08:58:28.833Z,217236,18.5
2026-08-18T08:58:29.840Z,219052,18.5
2026-08-18T08:58:30.847Z,220664,18.5
2026-08-18T08:58:31.853Z,221916,18.5
2026-08-18T08:58:32.864Z,214472,18.5
2026-08-18T08:58:33.871Z,215256,18.5
2026-08-18T08:58:34.878Z,216540,18.5
2026-08-18T08:58:35.884Z,217792,18.5
2026-08-18T08:58:36.893Z,218856,18.5
2026-08-18T08:58:37.900Z,219952,18.5
2026-08-18T08:58:38.906Z,221768,18.5
2026-08-18T08:58:39.915Z,215444,18.5
2026-08-18T08:58:40.924Z,215820,18.5
2026-08-18T08:58:41.931Z,217292,18.5
2026-08-18T08:58:42.938Z,218512,18.5
2026-08-18T08:58:43.945Z,219248,18.5
2026-08-18T08:58:44.952Z,220516,18.5
2026-08-18T08:58:45.960Z,216640,18.5
2026-08-18T08:58:46.968Z,218204,18.5
2026-08-18T08:58:47.974Z,219504,18.5
2026-08-18T08:58:48.981Z,220944,18.5
2026-08-18T08:58:49.988Z,222744,18.6
2026-08-18T08:58:50.996Z,216420,18.6
2026-08-18T08:58:52.003Z,217860,18.6
2026-08-18T08:58:53.009Z,219316,18.6
2026-08-18T08:58:54.015Z,220552,18.6
2026-08-18T08:58:55.023Z,221444,18.6
2026-08-18T08:58:56.030Z,215096,18.6
2026-08-18T08:58:57.037Z,215988,18.6
2026-08-18T08:58:58.043Z,217084,18.6
2026-08-18T08:58:59.050Z,218352,18.6
2026-08-18T08:59:00.058Z,219776,18.6
2026-08-18T08:59:01.066Z,221044,18.6
2026-08-18T08:59:02.074Z,221748,18.6
2026-08-18T08:59:03.082Z,215580,18.6
2026-08-18T08:59:04.089Z,216300,18.6
2026-08-18T08:59:05.097Z,216300,18.6
2026-08-18T08:59:06.104Z,216444,18.5
2026-08-18T08:59:07.111Z,216444,18.5
2026-08-18T08:59:08.118Z,216444,18.5
2026-08-18T08:59:09.125Z,216444,18.4
2026-08-18T08:59:10.132Z,216444,18.4
2026-08-18T08:59:11.138Z,216444,18.4
